event_id,title,location,category,plant_step,description
event_3861,Atelier Événements Communautaires - Étape Croissance à Sfax,Sfax,Événements Communautaires,Croissance,"Événement sur la événements communautaires, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_3862,Atelier Jardinage Urbain - Étape Entretien à Sfax,Sfax,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_3863,Atelier Jardinage Urbain - Étape Récolte à Bizerte,Bizerte,Jardinage Urbain,Récolte,"Événement sur la jardinage urbain, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_3864,Atelier Biodiversité - Étape Récolte à Gabes,Gabes,Biodiversité,Récolte,"Événement sur la biodiversité, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_3865,Atelier Jardinage Urbain - Étape Entretien à Kairouan,Kairouan,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_3866,Atelier Jardinage Urbain - Étape Germination à Bizerte,Bizerte,Jardinage Urbain,Germination,"Événement sur la jardinage urbain, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3867,Atelier Jardinage Urbain - Étape Récolte à Kairouan,Kairouan,Jardinage Urbain,Récolte,"Événement sur la jardinage urbain, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_3868,Atelier Ateliers Végétaux - Étape Plantation à Bizerte,Bizerte,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_3869,Atelier Ateliers Végétaux - Étape Germination à Bizerte,Bizerte,Ateliers Végétaux,Germination,"Événement sur la ateliers végétaux, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3870,Atelier Biodiversité - Étape Entretien à Monastir,Monastir,Biodiversité,Entretien,"Événement sur la biodiversité, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_3871,Atelier Événements Communautaires - Étape Plantation à Sfax,Sfax,Événements Communautaires,Plantation,"Événement sur la événements communautaires, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_3872,Atelier Jardinage Urbain - Étape Germination à Bizerte,Bizerte,Jardinage Urbain,Germination,"Événement sur la jardinage urbain, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3873,Atelier Conférences Écologiques - Étape Germination à Sfax,Sfax,Conférences Écologiques,Germination,"Événement sur la conférences écologiques, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3874,Atelier Conférences Écologiques - Étape Germination à Sfax,Sfax,Conférences Écologiques,Germination,"Événement sur la conférences écologiques, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3875,Atelier Événements Communautaires - Étape Croissance à Monastir,Monastir,Événements Communautaires,Croissance,"Événement sur la événements communautaires, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_3876,Atelier Biodiversité - Étape Entretien à Monastir,Monastir,Biodiversité,Entretien,"Événement sur la biodiversité, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_3877,Atelier Jardinage Urbain - Étape Récolte à Bizerte,Bizerte,Jardinage Urbain,Récolte,"Événement sur la jardinage urbain, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_3878,Atelier Biodiversité - Étape Croissance à Kairouan,Kairouan,Biodiversité,Croissance,"Événement sur la biodiversité, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_3879,Atelier Biodiversité - Étape Plantation à Tunis,Tunis,Biodiversité,Plantation,"Événement sur la biodiversité, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_3880,Atelier Conférences Écologiques - Étape Récolte à Sfax,Sfax,Conférences Écologiques,Récolte,"Événement sur la conférences écologiques, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_3881,Atelier Conférences Écologiques - Étape Germination à Monastir,Monastir,Conférences Écologiques,Germination,"Événement sur la conférences écologiques, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3882,Atelier Biodiversité - Étape Germination à Sousse,Sousse,Biodiversité,Germination,"Événement sur la biodiversité, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3883,Atelier Événements Communautaires - Étape Entretien à Kairouan,Kairouan,Événements Communautaires,Entretien,"Événement sur la événements communautaires, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_3884,Atelier Événements Communautaires - Étape Germination à Ariana,Ariana,Événements Communautaires,Germination,"Événement sur la événements communautaires, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3885,Atelier Jardinage Urbain - Étape Récolte à Tunis,Tunis,Jardinage Urbain,Récolte,"Événement sur la jardinage urbain, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_3886,Atelier Biodiversité - Étape Germination à Gabes,Gabes,Biodiversité,Germination,"Événement sur la biodiversité, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3887,Atelier Conférences Écologiques - Étape Germination à Gabes,Gabes,Conférences Écologiques,Germination,"Événement sur la conférences écologiques, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3888,Atelier Jardinage Urbain - Étape Germination à Bizerte,Bizerte,Jardinage Urbain,Germination,"Événement sur la jardinage urbain, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3889,Atelier Biodiversité - Étape Récolte à Sousse,Sousse,Biodiversité,Récolte,"Événement sur la biodiversité, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_3890,Atelier Biodiversité - Étape Croissance à Bizerte,Bizerte,Biodiversité,Croissance,"Événement sur la biodiversité, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_3891,Atelier Ateliers Végétaux - Étape Germination à Kairouan,Kairouan,Ateliers Végétaux,Germination,"Événement sur la ateliers végétaux, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3892,Atelier Biodiversité - Étape Entretien à Bizerte,Bizerte,Biodiversité,Entretien,"Événement sur la biodiversité, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_3893,Atelier Conférences Écologiques - Étape Récolte à Kairouan,Kairouan,Conférences Écologiques,Récolte,"Événement sur la conférences écologiques, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_3894,Atelier Ateliers Végétaux - Étape Récolte à Tunis,Tunis,Ateliers Végétaux,Récolte,"Événement sur la ateliers végétaux, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_3895,Atelier Biodiversité - Étape Récolte à Sousse,Sousse,Biodiversité,Récolte,"Événement sur la biodiversité, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_3896,Atelier Conférences Écologiques - Étape Entretien à Sousse,Sousse,Conférences Écologiques,Entretien,"Événement sur la conférences écologiques, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_3897,Atelier Jardinage Urbain - Étape Croissance à Monastir,Monastir,Jardinage Urbain,Croissance,"Événement sur la jardinage urbain, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_3898,Atelier Biodiversité - Étape Entretien à Ariana,Ariana,Biodiversité,Entretien,"Événement sur la biodiversité, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_3899,Atelier Jardinage Urbain - Étape Germination à Ariana,Ariana,Jardinage Urbain,Germination,"Événement sur la jardinage urbain, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3900,Atelier Biodiversité - Étape Entretien à Monastir,Monastir,Biodiversité,Entretien,"Événement sur la biodiversité, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_3901,Atelier Ateliers Végétaux - Étape Croissance à Kairouan,Kairouan,Ateliers Végétaux,Croissance,"Événement sur la ateliers végétaux, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_3902,Atelier Conférences Écologiques - Étape Plantation à Monastir,Monastir,Conférences Écologiques,Plantation,"Événement sur la conférences écologiques, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_3903,Atelier Jardinage Urbain - Étape Croissance à Sfax,Sfax,Jardinage Urbain,Croissance,"Événement sur la jardinage urbain, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_3904,Atelier Jardinage Urbain - Étape Croissance à Gabes,Gabes,Jardinage Urbain,Croissance,"Événement sur la jardinage urbain, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_3905,Atelier Événements Communautaires - Étape Plantation à Ariana,Ariana,Événements Communautaires,Plantation,"Événement sur la événements communautaires, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_3906,Atelier Ateliers Végétaux - Étape Plantation à Kairouan,Kairouan,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_3907,Atelier Jardinage Urbain - Étape Germination à Tunis,Tunis,Jardinage Urbain,Germination,"Événement sur la jardinage urbain, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3908,Atelier Événements Communautaires - Étape Plantation à Tunis,Tunis,Événements Communautaires,Plantation,"Événement sur la événements communautaires, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_3909,Atelier Ateliers Végétaux - Étape Plantation à Sousse,Sousse,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_3910,Atelier Biodiversité - Étape Plantation à Monastir,Monastir,Biodiversité,Plantation,"Événement sur la biodiversité, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_3911,Atelier Jardinage Urbain - Étape Entretien à Sfax,Sfax,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_3912,Atelier Ateliers Végétaux - Étape Croissance à Sousse,Sousse,Ateliers Végétaux,Croissance,"Événement sur la ateliers végétaux, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_3913,Atelier Ateliers Végétaux - Étape Récolte à Gabes,Gabes,Ateliers Végétaux,Récolte,"Événement sur la ateliers végétaux, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_3914,Atelier Événements Communautaires - Étape Plantation à Kairouan,Kairouan,Événements Communautaires,Plantation,"Événement sur la événements communautaires, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_3915,Atelier Événements Communautaires - Étape Germination à Sfax,Sfax,Événements Communautaires,Germination,"Événement sur la événements communautaires, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_3916,Atelier Jardinage Urbain - Étape Récolte à Sfax,Sfax,Jardinage Urbain,Récolte,"Événement sur la jardinage urbain, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_3917,Atelier Jardinage Urbain - Étape Germination à Tunis,Tunis,Jardinage Urbain,Germination,"Événement sur la jardinage urbain, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
